state_id,state_name,page,sno,place_address,telephone,voip,email
16,Odisha,2,10,"E.S.I. Dispensary,Kapuria,At/PO-Kalyan Nagar,Dist:-Cuttack Pin-753013",9777675869,60671001-03,disp[hypen]khapuria[dot]or[at]esic[dot]nic[dot]in
16,Odisha,3,Odisha
16,Odisha,3,1,"ESI Dispensary Damanjodi, I.M.O. IC, At Saraswati Vihar, PO-Damanjodi-763008, Dist-Koraput, Odisha",9437449376,NA,disp[hypen]damanjodi[dot]or[at]esic[dot]nic[dot]in
16,Odisha,3,2,"ESI Dispensary Khuntuni, House of Sri Prasant Kumar Pradhan, At: Rampei, PO: Khuntuni, Dist : Cuttack, Pin : 754029",9776515139,NA,disp[hypen]khuntuni[dot]or[at]esic[dot]nic[dot]in
16,Odisha,3,3,"ESI Dispensary TPM Area, P.O.-Daulatabad, Choudwar, Dist. -Cuttack",0671-2494351,NA,disp[hypen]tpmarea[at]esic[dot]nic[dot]in
16,Odisha,3,4,"E.S.I. Dispensary Meramundali, At/Post. Meramundali ( Near BSNL Telephone Exchange), Dist. Dhenkanal",6371435247,NA,disp[hypen]meramundali[dot]or[at]esic[dot]nic[dot]in
16,Odisha,3,5,"E.S.I. Dispensary Tangi, At: Tangi, P.O.Kotasahi, Cuttack",9439914363,NA,disp[hypen]tangi[at]esic[dot]nic[dot]in
16,Odisha,3,6,"ESI Dispensary Jharsuguda, I.M.O. I/C, PO-Jharsuguda-768203, Dist-Jharsuguda, Odisha",06645-270008,NA,disp[hypen]jharsuguda[dot]or[at]esic[dot]nic[dot]in
16,Odisha,3,7,"E.S.I. Dispensary Kalunga, AtPO-Kalunga,Dist-Sundargarh",06611-2660620,60661001,disp[hypen]kalunga[dot]or[at]esic[dot]nic[dot]in
16,Odisha,3,8,"E.S.I. Dispensary Ganjam, AtPO-Ganjam, Dist-Ganjam",06811-254344,66811001,disp[hypen]ganjam[dot]or[at]esic[dot]nic[dot]in
16,Odisha,3,9,"E.S.I. Dispensary,Rourkela-r,At/Po-Industrial Estate Pan Posh,Dist-Sundargarh, Pin : 769004",0661-2400482,66622004-06,disp[hypen]rourkela4[dot]or[at]esic[dot]nic[dot]in
16,Odisha,3,10,"E.S.I. Dispensary,Kapuria,At/PO-Kalyan Nagar,Dist:-Cuttack Pin-753013",9777675869,60671001-03,disp[hypen]khapuria[dot]or[at]esic[dot]nic[dot]in
16,Odisha,4,Odisha
16,Odisha,4,1,"ESI Dispensary Damanjodi, I.M.O. IC, At Saraswati Vihar, PO-Damanjodi-763008, Dist-Koraput, Odisha",9437449376,NA,disp[hypen]damanjodi[dot]or[at]esic[dot]nic[dot]in
16,Odisha,4,2,"ESI Dispensary Khuntuni, House of Sri Prasant Kumar Pradhan, At: Rampei, PO: Khuntuni, Dist : Cuttack, Pin : 754029",9776515139,NA,disp[hypen]khuntuni[dot]or[at]esic[dot]nic[dot]in
16,Odisha,4,3,"ESI Dispensary TPM Area, P.O.-Daulatabad, Choudwar, Dist. -Cuttack",0671-2494351,NA,disp[hypen]tpmarea[at]esic[dot]nic[dot]in
16,Odisha,4,4,"E.S.I. Dispensary Meramundali, At/Post. Meramundali ( Near BSNL Telephone Exchange), Dist. Dhenkanal",6371435247,NA,disp[hypen]meramundali[dot]or[at]esic[dot]nic[dot]in
16,Odisha,4,5,"E.S.I. Dispensary Tangi, At: Tangi, P.O.Kotasahi, Cuttack",9439914363,NA,disp[hypen]tangi[at]esic[dot]nic[dot]in
16,Odisha,4,6,"ESI Dispensary Jharsuguda, I.M.O. I/C, PO-Jharsuguda-768203, Dist-Jharsuguda, Odisha",06645-270008,NA,disp[hypen]jharsuguda[dot]or[at]esic[dot]nic[dot]in
16,Odisha,4,7,"E.S.I. Dispensary Kalunga, AtPO-Kalunga,Dist-Sundargarh",06611-2660620,60661001,disp[hypen]kalunga[dot]or[at]esic[dot]nic[dot]in
16,Odisha,4,8,"E.S.I. Dispensary Ganjam, AtPO-Ganjam, Dist-Ganjam",06811-254344,66811001,disp[hypen]ganjam[dot]or[at]esic[dot]nic[dot]in
16,Odisha,4,9,"E.S.I. Dispensary,Rourkela-r,At/Po-Industrial Estate Pan Posh,Dist-Sundargarh, Pin : 769004",0661-2400482,66622004-06,disp[hypen]rourkela4[dot]or[at]esic[dot]nic[dot]in
16,Odisha,4,10,"E.S.I. Dispensary,Kapuria,At/PO-Kalyan Nagar,Dist:-Cuttack Pin-753013",9777675869,60671001-03,disp[hypen]khapuria[dot]or[at]esic[dot]nic[dot]in
16,Odisha,5,Odisha
16,Odisha,5,1,"ESI Dispensary Damanjodi, I.M.O. IC, At Saraswati Vihar, PO-Damanjodi-763008, Dist-Koraput, Odisha",9437449376,NA,disp[hypen]damanjodi[dot]or[at]esic[dot]nic[dot]in
16,Odisha,5,2,"ESI Dispensary Khuntuni, House of Sri Prasant Kumar Pradhan, At: Rampei, PO: Khuntuni, Dist : Cuttack, Pin : 754029",9776515139,NA,disp[hypen]khuntuni[dot]or[at]esic[dot]nic[dot]in
16,Odisha,5,3,"ESI Dispensary TPM Area, P.O.-Daulatabad, Choudwar, Dist. -Cuttack",0671-2494351,NA,disp[hypen]tpmarea[at]esic[dot]nic[dot]in
16,Odisha,5,4,"E.S.I. Dispensary Meramundali, At/Post. Meramundali ( Near BSNL Telephone Exchange), Dist. Dhenkanal",6371435247,NA,disp[hypen]meramundali[dot]or[at]esic[dot]nic[dot]in
16,Odisha,5,5,"E.S.I. Dispensary Tangi, At: Tangi, P.O.Kotasahi, Cuttack",9439914363,NA,disp[hypen]tangi[at]esic[dot]nic[dot]in
16,Odisha,5,6,"ESI Dispensary Jharsuguda, I.M.O. I/C, PO-Jharsuguda-768203, Dist-Jharsuguda, Odisha",06645-270008,NA,disp[hypen]jharsuguda[dot]or[at]esic[dot]nic[dot]in
16,Odisha,5,7,"E.S.I. Dispensary Kalunga, AtPO-Kalunga,Dist-Sundargarh",06611-2660620,60661001,disp[hypen]kalunga[dot]or[at]esic[dot]nic[dot]in
16,Odisha,5,8,"E.S.I. Dispensary Ganjam, AtPO-Ganjam, Dist-Ganjam",06811-254344,66811001,disp[hypen]ganjam[dot]or[at]esic[dot]nic[dot]in
16,Odisha,5,9,"E.S.I. Dispensary,Rourkela-r,At/Po-Industrial Estate Pan Posh,Dist-Sundargarh, Pin : 769004",0661-2400482,66622004-06,disp[hypen]rourkela4[dot]or[at]esic[dot]nic[dot]in
16,Odisha,5,10,"E.S.I. Dispensary,Kapuria,At/PO-Kalyan Nagar,Dist:-Cuttack Pin-753013",9777675869,60671001-03,disp[hypen]khapuria[dot]or[at]esic[dot]nic[dot]in
17,Puducherry,1,Puducherry
17,Puducherry,1,1,"ESI Dispensary,42, Solai Counder St, Ariyankuppam, Puducherry-605007.",0413-2601905,60413007 to 60413009,disp[hyphen]ariyankuppam[dot]py[at]esic[dot]nic[dot]in
17,Puducherry,1,2,"ESI Dispensary Vazhudavour Road, Gandhi Nagar, Puducherry-605009.",0413-2271246,60413001 to 60413003,disp-gandhinagar.py@esic.nic.in
17,Puducherry,1,3,"ESI Dispensary Nagappanar Road, Kirumampakkam,PUDUCHERRY-607 402.",0413-2611186,60413019 to 60413021,disp-kirumampakkam.py@esic.nic.in
17,Puducherry,1,4,"Point Care St, near State Bank, Bharathidasan Nagar, Mudaliarpet, Puducherry-605004",0413-2357086,60413028 to 60413030,disp-mudaliarpet.py@esic.nic.in
17,Puducherry,1,5,"ESI Dispensary No. 82, Bajanai Madam Street,
Muthirapalayam, Puducherry-605 009.",0413-2272827,60413022 to 60413024,disp-muthirapalayam.py@esic.nic.in
17,Puducherry,1,6,"ESI Dispensary Muthialpet, No-3,Bharathidasan Street, Muthialpet, Debassympet, Puducherry-605 003.",0413-2236449,-,disp-muthialpet.py@esic.nic.in
17,Puducherry,1,7,"ESI Dispensary  8th Cross, Jaya Nagar, Reddiyarpalayam,
Puducherry-605 010.",0413-2290117,60413004 to 60413006,disp-reddiyarpalayam.py@esic.nic.in
17,Puducherry,1,8,"ESI Dispensary 
14, South Street, Sedarapet,
PUDUCHERRY-605 111.",0413-2677030,60413013 to 60413015,disp-sedarapet.py@esic.nic.in
17,Puducherry,1,9,"ESI Dispensary
PHC Building, Thirubuvanai,
PUDUCHERRY-605 102.",0413-2640672,60413016 to 60413018,disp-thirubuvanai.py@esic.nic.in
17,Puducherry,1,10,"ESI Dispensary
No.13, II Cross Street,
Vasantha Nagar, Villianur,
PUDUCHERRY-605 110.",0413-2666316,60413025 to 60413027,disp-villianur.py@esic.nic.in
17,Puducherry,2,Puducherry
17,Puducherry,2,1,"ESI Dispensary,42, Solai Counder St, Ariyankuppam, Puducherry-605007.",0413-2601905,60413007 to 60413009,disp[hyphen]ariyankuppam[dot]py[at]esic[dot]nic[dot]in
17,Puducherry,2,2,"ESI Dispensary Vazhudavour Road, Gandhi Nagar, Puducherry-605009.",0413-2271246,60413001 to 60413003,disp-gandhinagar.py@esic.nic.in
17,Puducherry,2,3,"ESI Dispensary Nagappanar Road, Kirumampakkam,PUDUCHERRY-607 402.",0413-2611186,60413019 to 60413021,disp-kirumampakkam.py@esic.nic.in
17,Puducherry,2,4,"Point Care St, near State Bank, Bharathidasan Nagar, Mudaliarpet, Puducherry-605004",0413-2357086,60413028 to 60413030,disp-mudaliarpet.py@esic.nic.in
17,Puducherry,2,5,"ESI Dispensary No. 82, Bajanai Madam Street,
Muthirapalayam, Puducherry-605 009.",0413-2272827,60413022 to 60413024,disp-muthirapalayam.py@esic.nic.in
17,Puducherry,2,6,"ESI Dispensary Muthialpet, No-3,Bharathidasan Street, Muthialpet, Debassympet, Puducherry-605 003.",0413-2236449,-,disp-muthialpet.py@esic.nic.in
17,Puducherry,2,7,"ESI Dispensary  8th Cross, Jaya Nagar, Reddiyarpalayam,
Puducherry-605 010.",0413-2290117,60413004 to 60413006,disp-reddiyarpalayam.py@esic.nic.in
17,Puducherry,2,8,"ESI Dispensary 
14, South Street, Sedarapet,
PUDUCHERRY-605 111.",0413-2677030,60413013 to 60413015,disp-sedarapet.py@esic.nic.in
17,Puducherry,2,9,"ESI Dispensary
PHC Building, Thirubuvanai,
PUDUCHERRY-605 102.",0413-2640672,60413016 to 60413018,disp-thirubuvanai.py@esic.nic.in
17,Puducherry,2,10,"ESI Dispensary
No.13, II Cross Street,
Vasantha Nagar, Villianur,
PUDUCHERRY-605 110.",0413-2666316,60413025 to 60413027,disp-villianur.py@esic.nic.in
17,Puducherry,3,Puducherry
17,Puducherry,3,1,"ESI Dispensary,42, Solai Counder St, Ariyankuppam, Puducherry-605007.",0413-2601905,60413007 to 60413009,disp[hyphen]ariyankuppam[dot]py[at]esic[dot]nic[dot]in
17,Puducherry,3,2,"ESI Dispensary Vazhudavour Road, Gandhi Nagar, Puducherry-605009.",0413-2271246,60413001 to 60413003,disp-gandhinagar.py@esic.nic.in
17,Puducherry,3,3,"ESI Dispensary Nagappanar Road, Kirumampakkam,PUDUCHERRY-607 402.",0413-2611186,60413019 to 60413021,disp-kirumampakkam.py@esic.nic.in
17,Puducherry,3,4,"Point Care St, near State Bank, Bharathidasan Nagar, Mudaliarpet, Puducherry-605004",0413-2357086,60413028 to 60413030,disp-mudaliarpet.py@esic.nic.in
17,Puducherry,3,5,"ESI Dispensary No. 82, Bajanai Madam Street,
Muthirapalayam, Puducherry-605 009.",0413-2272827,60413022 to 60413024,disp-muthirapalayam.py@esic.nic.in
17,Puducherry,3,6,"ESI Dispensary Muthialpet, No-3,Bharathidasan Street, Muthialpet, Debassympet, Puducherry-605 003.",0413-2236449,-,disp-muthialpet.py@esic.nic.in
17,Puducherry,3,7,"ESI Dispensary  8th Cross, Jaya Nagar, Reddiyarpalayam,
Puducherry-605 010.",0413-2290117,60413004 to 60413006,disp-reddiyarpalayam.py@esic.nic.in
17,Puducherry,3,8,"ESI Dispensary 
14, South Street, Sedarapet,
PUDUCHERRY-605 111.",0413-2677030,60413013 to 60413015,disp-sedarapet.py@esic.nic.in
17,Puducherry,3,9,"ESI Dispensary
PHC Building, Thirubuvanai,
PUDUCHERRY-605 102.",0413-2640672,60413016 to 60413018,disp-thirubuvanai.py@esic.nic.in
17,Puducherry,3,10,"ESI Dispensary
No.13, II Cross Street,
Vasantha Nagar, Villianur,
PUDUCHERRY-605 110.",0413-2666316,60413025 to 60413027,disp-villianur.py@esic.nic.in
18,Punjab,1,Punjab
18,Punjab,1,1,"ESI DISPENSARY NO. 1, UCHC, New Subhash Nagar, Ludhiana",9814432400,N.A,N.A
18,Punjab,1,2,"ESI DISPENSARY Machhiwara, Care of Aarti International Ltd., Village- Harrian, Machhiwara Road, Ludhiana",7347202120,N.A,venkybatth@gmail.com
18,Punjab,1,3,"ESI DISPENSARY NO.3, FOCAL POINT,
LUDHIANA .",8437007071,N.A,N.A
18,Punjab,1,4,"ESI DISPENSARY NO.4, Inside UPHC near Pancham Hospital, Jawadi Pakhowal Road Ludhiana.",9463415008,N.A,esidisp04@gmail.com
18,Punjab,1,5,"ESI Dispensary No. 7, Near Balsudhar Kendra Shimla Puri, Ludhiana-141003",9855721034,N.A,esidispensary7@gmail.com
18,Punjab,1,6,"ESI Dispensary, Village- Paddi, Garg Acrylics Ltd., Sahnewal Delhon Road, Ludhiana",7347202120,N.A,moesiakbarpur@gmail.com
18,Punjab,1,7,"ESI Dispensary No. 12, Rishab Spinning Mills, Village- Jodhan, Ludhiana",9646661236,N.A,esidispno12@gmail.com
18,Punjab,1,8,"ESI Dispensary No. 11, Near Bus Stand, Village-Hambran, Ludhiana",8284900778,N.A,esidispensary11@gmail.com
18,Punjab,1,9,"ESI DISPENSARY No-10, Focal Point, Phase-V, Near Fire Brigade Office, Ludhiana.",9988997381,N.A,esidisp10@gmail.com
18,Punjab,1,10,"ESI Dispensary No. 8 Near CMC Hospital, Brown Road, Ludhiana",9779982999,N.A,esidispensary8@gmail.com
18,Punjab,2,Punjab
18,Punjab,2,1,"ESI DISPENSARY NO. 1, UCHC, New Subhash Nagar, Ludhiana",9814432400,N.A,N.A
18,Punjab,2,2,"ESI DISPENSARY Machhiwara, Care of Aarti International Ltd., Village- Harrian, Machhiwara Road, Ludhiana",7347202120,N.A,venkybatth@gmail.com
18,Punjab,2,3,"ESI DISPENSARY NO.3, FOCAL POINT,
LUDHIANA .",8437007071,N.A,N.A
18,Punjab,2,4,"ESI DISPENSARY NO.4, Inside UPHC near Pancham Hospital, Jawadi Pakhowal Road Ludhiana.",9463415008,N.A,esidisp04@gmail.com
18,Punjab,2,5,"ESI Dispensary No. 7, Near Balsudhar Kendra Shimla Puri, Ludhiana-141003",9855721034,N.A,esidispensary7@gmail.com
18,Punjab,2,6,"ESI Dispensary, Village- Paddi, Garg Acrylics Ltd., Sahnewal Delhon Road, Ludhiana",7347202120,N.A,moesiakbarpur@gmail.com
18,Punjab,2,7,"ESI Dispensary No. 12, Rishab Spinning Mills, Village- Jodhan, Ludhiana",9646661236,N.A,esidispno12@gmail.com
18,Punjab,2,8,"ESI Dispensary No. 11, Near Bus Stand, Village-Hambran, Ludhiana",8284900778,N.A,esidispensary11@gmail.com
18,Punjab,2,9,"ESI DISPENSARY No-10, Focal Point, Phase-V, Near Fire Brigade Office, Ludhiana.",9988997381,N.A,esidisp10@gmail.com
18,Punjab,2,10,"ESI Dispensary No. 8 Near CMC Hospital, Brown Road, Ludhiana",9779982999,N.A,esidispensary8@gmail.com
18,Punjab,3,Punjab
18,Punjab,3,1,"ESI DISPENSARY NO. 1, UCHC, New Subhash Nagar, Ludhiana",9814432400,N.A,N.A
18,Punjab,3,2,"ESI DISPENSARY Machhiwara, Care of Aarti International Ltd., Village- Harrian, Machhiwara Road, Ludhiana",7347202120,N.A,venkybatth@gmail.com
18,Punjab,3,3,"ESI DISPENSARY NO.3, FOCAL POINT,
LUDHIANA .",8437007071,N.A,N.A
18,Punjab,3,4,"ESI DISPENSARY NO.4, Inside UPHC near Pancham Hospital, Jawadi Pakhowal Road Ludhiana.",9463415008,N.A,esidisp04@gmail.com
18,Punjab,3,5,"ESI Dispensary No. 7, Near Balsudhar Kendra Shimla Puri, Ludhiana-141003",9855721034,N.A,esidispensary7@gmail.com
18,Punjab,3,6,"ESI Dispensary, Village- Paddi, Garg Acrylics Ltd., Sahnewal Delhon Road, Ludhiana",7347202120,N.A,moesiakbarpur@gmail.com
18,Punjab,3,7,"ESI Dispensary No. 12, Rishab Spinning Mills, Village- Jodhan, Ludhiana",9646661236,N.A,esidispno12@gmail.com
18,Punjab,3,8,"ESI Dispensary No. 11, Near Bus Stand, Village-Hambran, Ludhiana",8284900778,N.A,esidispensary11@gmail.com
18,Punjab,3,9,"ESI DISPENSARY No-10, Focal Point, Phase-V, Near Fire Brigade Office, Ludhiana.",9988997381,N.A,esidisp10@gmail.com
18,Punjab,3,10,"ESI Dispensary No. 8 Near CMC Hospital, Brown Road, Ludhiana",9779982999,N.A,esidispensary8@gmail.com
18,Punjab,4,Punjab
18,Punjab,4,1,"ESI DISPENSARY NO. 1, UCHC, New Subhash Nagar, Ludhiana",9814432400,N.A,N.A
18,Punjab,4,2,"ESI DISPENSARY Machhiwara, Care of Aarti International Ltd., Village- Harrian, Machhiwara Road, Ludhiana",7347202120,N.A,venkybatth@gmail.com
18,Punjab,4,3,"ESI DISPENSARY NO.3, FOCAL POINT,
LUDHIANA .",8437007071,N.A,N.A
18,Punjab,4,4,"ESI DISPENSARY NO.4, Inside UPHC near Pancham Hospital, Jawadi Pakhowal Road Ludhiana.",9463415008,N.A,esidisp04@gmail.com
18,Punjab,4,5,"ESI Dispensary No. 7, Near Balsudhar Kendra Shimla Puri, Ludhiana-141003",9855721034,N.A,esidispensary7@gmail.com
18,Punjab,4,6,"ESI Dispensary, Village- Paddi, Garg Acrylics Ltd., Sahnewal Delhon Road, Ludhiana",7347202120,N.A,moesiakbarpur@gmail.com
18,Punjab,4,7,"ESI Dispensary No. 12, Rishab Spinning Mills, Village- Jodhan, Ludhiana",9646661236,N.A,esidispno12@gmail.com
18,Punjab,4,8,"ESI Dispensary No. 11, Near Bus Stand, Village-Hambran, Ludhiana",8284900778,N.A,esidispensary11@gmail.com
18,Punjab,4,9,"ESI DISPENSARY No-10, Focal Point, Phase-V, Near Fire Brigade Office, Ludhiana.",9988997381,N.A,esidisp10@gmail.com
18,Punjab,4,10,"ESI Dispensary No. 8 Near CMC Hospital, Brown Road, Ludhiana",9779982999,N.A,esidispensary8@gmail.com
18,Punjab,5,Punjab
18,Punjab,5,1,"ESI DISPENSARY NO. 1, UCHC, New Subhash Nagar, Ludhiana",9814432400,N.A,N.A
18,Punjab,5,2,"ESI DISPENSARY Machhiwara, Care of Aarti International Ltd., Village- Harrian, Machhiwara Road, Ludhiana",7347202120,N.A,venkybatth@gmail.com
18,Punjab,5,3,"ESI DISPENSARY NO.3, FOCAL POINT,
LUDHIANA .",8437007071,N.A,N.A
18,Punjab,5,4,"ESI DISPENSARY NO.4, Inside UPHC near Pancham Hospital, Jawadi Pakhowal Road Ludhiana.",9463415008,N.A,esidisp04@gmail.com
18,Punjab,5,5,"ESI Dispensary No. 7, Near Balsudhar Kendra Shimla Puri, Ludhiana-141003",9855721034,N.A,esidispensary7@gmail.com
18,Punjab,5,6,"ESI Dispensary, Village- Paddi, Garg Acrylics Ltd., Sahnewal Delhon Road, Ludhiana",7347202120,N.A,moesiakbarpur@gmail.com
18,Punjab,5,7,"ESI Dispensary No. 12, Rishab Spinning Mills, Village- Jodhan, Ludhiana",9646661236,N.A,esidispno12@gmail.com
18,Punjab,5,8,"ESI Dispensary No. 11, Near Bus Stand, Village-Hambran, Ludhiana",8284900778,N.A,esidispensary11@gmail.com
18,Punjab,5,9,"ESI DISPENSARY No-10, Focal Point, Phase-V, Near Fire Brigade Office, Ludhiana.",9988997381,N.A,esidisp10@gmail.com
18,Punjab,5,10,"ESI Dispensary No. 8 Near CMC Hospital, Brown Road, Ludhiana",9779982999,N.A,esidispensary8@gmail.com
18,Punjab,6,Punjab
18,Punjab,6,1,"ESI DISPENSARY NO. 1, UCHC, New Subhash Nagar, Ludhiana",9814432400,N.A,N.A
18,Punjab,6,2,"ESI DISPENSARY Machhiwara, Care of Aarti International Ltd., Village- Harrian, Machhiwara Road, Ludhiana",7347202120,N.A,venkybatth@gmail.com
18,Punjab,6,3,"ESI DISPENSARY NO.3, FOCAL POINT,
LUDHIANA .",8437007071,N.A,N.A
18,Punjab,6,4,"ESI DISPENSARY NO.4, Inside UPHC near Pancham Hospital, Jawadi Pakhowal Road Ludhiana.",9463415008,N.A,esidisp04@gmail.com
18,Punjab,6,5,"ESI Dispensary No. 7, Near Balsudhar Kendra Shimla Puri, Ludhiana-141003",9855721034,N.A,esidispensary7@gmail.com
18,Punjab,6,6,"ESI Dispensary, Village- Paddi, Garg Acrylics Ltd., Sahnewal Delhon Road, Ludhiana",7347202120,N.A,moesiakbarpur@gmail.com
18,Punjab,6,7,"ESI Dispensary No. 12, Rishab Spinning Mills, Village- Jodhan, Ludhiana",9646661236,N.A,esidispno12@gmail.com
18,Punjab,6,8,"ESI Dispensary No. 11, Near Bus Stand, Village-Hambran, Ludhiana",8284900778,N.A,esidispensary11@gmail.com
18,Punjab,6,9,"ESI DISPENSARY No-10, Focal Point, Phase-V, Near Fire Brigade Office, Ludhiana.",9988997381,N.A,esidisp10@gmail.com
18,Punjab,6,10,"ESI Dispensary No. 8 Near CMC Hospital, Brown Road, Ludhiana",9779982999,N.A,esidispensary8@gmail.com
18,Punjab,7,Punjab
18,Punjab,7,1,"ESI DISPENSARY NO. 1, UCHC, New Subhash Nagar, Ludhiana",9814432400,N.A,N.A
18,Punjab,7,2,"ESI DISPENSARY Machhiwara, Care of Aarti International Ltd., Village- Harrian, Machhiwara Road, Ludhiana",7347202120,N.A,venkybatth@gmail.com
18,Punjab,7,3,"ESI DISPENSARY NO.3, FOCAL POINT,
LUDHIANA .",8437007071,N.A,N.A
18,Punjab,7,4,"ESI DISPENSARY NO.4, Inside UPHC near Pancham Hospital, Jawadi Pakhowal Road Ludhiana.",9463415008,N.A,esidisp04@gmail.com
18,Punjab,7,5,"ESI Dispensary No. 7, Near Balsudhar Kendra Shimla Puri, Ludhiana-141003",9855721034,N.A,esidispensary7@gmail.com
18,Punjab,7,6,"ESI Dispensary, Village- Paddi, Garg Acrylics Ltd., Sahnewal Delhon Road, Ludhiana",7347202120,N.A,moesiakbarpur@gmail.com
18,Punjab,7,7,"ESI Dispensary No. 12, Rishab Spinning Mills, Village- Jodhan, Ludhiana",9646661236,N.A,esidispno12@gmail.com
18,Punjab,7,8,"ESI Dispensary No. 11, Near Bus Stand, Village-Hambran, Ludhiana",8284900778,N.A,esidispensary11@gmail.com
18,Punjab,7,9,"ESI DISPENSARY No-10, Focal Point, Phase-V, Near Fire Brigade Office, Ludhiana.",9988997381,N.A,esidisp10@gmail.com
18,Punjab,7,10,"ESI Dispensary No. 8 Near CMC Hospital, Brown Road, Ludhiana",9779982999,N.A,esidispensary8@gmail.com
18,Punjab,8,Punjab
18,Punjab,8,1,"ESI DISPENSARY NO. 1, UCHC, New Subhash Nagar, Ludhiana",9814432400,N.A,N.A
18,Punjab,8,2,"ESI DISPENSARY Machhiwara, Care of Aarti International Ltd., Village- Harrian, Machhiwara Road, Ludhiana",7347202120,N.A,venkybatth@gmail.com
18,Punjab,8,3,"ESI DISPENSARY NO.3, FOCAL POINT,
LUDHIANA .",8437007071,N.A,N.A
18,Punjab,8,4,"ESI DISPENSARY NO.4, Inside UPHC near Pancham Hospital, Jawadi Pakhowal Road Ludhiana.",9463415008,N.A,esidisp04@gmail.com
18,Punjab,8,5,"ESI Dispensary No. 7, Near Balsudhar Kendra Shimla Puri, Ludhiana-141003",9855721034,N.A,esidispensary7@gmail.com
18,Punjab,8,6,"ESI Dispensary, Village- Paddi, Garg Acrylics Ltd., Sahnewal Delhon Road, Ludhiana",7347202120,N.A,moesiakbarpur@gmail.com
18,Punjab,8,7,"ESI Dispensary No. 12, Rishab Spinning Mills, Village- Jodhan, Ludhiana",9646661236,N.A,esidispno12@gmail.com
18,Punjab,8,8,"ESI Dispensary No. 11, Near Bus Stand, Village-Hambran, Ludhiana",8284900778,N.A,esidispensary11@gmail.com
18,Punjab,8,9,"ESI DISPENSARY No-10, Focal Point, Phase-V, Near Fire Brigade Office, Ludhiana.",9988997381,N.A,esidisp10@gmail.com
18,Punjab,8,10,"ESI Dispensary No. 8 Near CMC Hospital, Brown Road, Ludhiana",9779982999,N.A,esidispensary8@gmail.com
19,Rajasthan,1,Rajasthan
19,Rajasthan,1,1,"ESI Dispensary No. 1, ESIC Quarter, South West Block, Kala Kuan, Alwar, 301001",0144-2346696,60144007,disp-alwar1.rj@esic.nic.in
19,Rajasthan,1,2,"ESI Dispensary No. 2, Matsya Industrial Area, Alwar",0144-2881078,60144001,disp-alwar2.rj@esic.nic.in
19,Rajasthan,1,3,"ESI Dispensary No. 1, Kala Bagh, Bajrang Garh Choraha, Ajmer",0145-2427881,60145004,disp-ajmer1.rj@esic.nic.in
19,Rajasthan,1,4,"ESI Dispensary No. 2, Gandhi Bhawan, Purana Setalite Hospital, Adarsh Nagar, Ajmer",0145-2680612,60145001,disp-ajmer2.rj@esic.nic.in
19,Rajasthan,1,5,"Plot No 1202 Sec 29, RICO Industrial Area, Bhiwadi, Phase 3, Alwar, Rajasthan-301019",01493-220970,-,disp-bhiwadi.rj@esic.nic.in
19,Rajasthan,1,6,"ESI Dispensary, Industrial Area, Dahod Road, Opp Milk Diary, Banswara",02962-254556,62962001,disp-banswara.rj@esic.nic.in
19,Rajasthan,1,7,"ESI Dispensary, Beawar College Road, Beawar, Distt. Ajmer",01462-224635,61462001,disp-beawar.rj@esic.nic.in
19,Rajasthan,1,8,"ESI Disp. No. 3, Village- Guwardi, Post- Swaroopganj, Opp- Mandapia Railway Station, Via- Hameergarh, Distt. Bhilwara",9413948583,61482004,disp-bhilwara3.rj@esic.nic.in
19,Rajasthan,1,9,"ESI Dispensary,  Genl. Hosp. Premises, Gangapur, Bhilwara",01481-220727,61482007,disp-gangapur.rj@esic.nic.in
19,Rajasthan,1,10,"ESI Dispensary-2, Ramdwar Road, Bhilwara",01482-236010,61482001,disp-bhilwara.rj2@esic.nic.in
19,Rajasthan,2,Rajasthan
19,Rajasthan,2,1,"ESI Dispensary No. 1, ESIC Quarter, South West Block, Kala Kuan, Alwar, 301001",0144-2346696,60144007,disp-alwar1.rj@esic.nic.in
19,Rajasthan,2,2,"ESI Dispensary No. 2, Matsya Industrial Area, Alwar",0144-2881078,60144001,disp-alwar2.rj@esic.nic.in
19,Rajasthan,2,3,"ESI Dispensary No. 1, Kala Bagh, Bajrang Garh Choraha, Ajmer",0145-2427881,60145004,disp-ajmer1.rj@esic.nic.in
19,Rajasthan,2,4,"ESI Dispensary No. 2, Gandhi Bhawan, Purana Setalite Hospital, Adarsh Nagar, Ajmer",0145-2680612,60145001,disp-ajmer2.rj@esic.nic.in
19,Rajasthan,2,5,"Plot No 1202 Sec 29, RICO Industrial Area, Bhiwadi, Phase 3, Alwar, Rajasthan-301019",01493-220970,-,disp-bhiwadi.rj@esic.nic.in
